TransactionID,Date,Time,CustomerID,Name,Surname,Shipping_State,Item No.,Description,Retail_Price,Loyalty_Discount
112997,13-12-2016,12:28:00,100000605,Jasmine,Wilkins,New Hampshire,2355020550,Sweater,67.92,0.1
112996,13-12-2016,12:28:00,300000340,Rebecca,Nash,Alaska,8586814459,Gown & Robe Set,65.64,0.09
112995,13-12-2016,12:27:00,400000470,James,White,New Hampshire,8586814459,Gown & Robe Set,65.64,0.08
112994,13-12-2016,12:26:00,400000002,Jasmine,Miller,Georgia,5509524170,Couch Cover,86.68,0
112993,13-12-2016,12:22:00,300000777,Jasmine,Lee,New York,5736433915,Mattress Cover,65.78,0.01
112992,13-12-2016,12:22:00,100000922,Sally,Glover,Virginia,2963300774,Sweatshirt,75.81,0.08
112991,13-12-2016,12:21:00,400000515,Amanda,Mackenzie,Mississippi,3132788435,Coat,30.06,0.1
112990,13-12-2016,12:20:00,200000903,Jake,Peters,Georgia,7270957383,Scarf,29.85,0.1
112989,13-12-2016,12:18:00,200000408,Blake,Churchill,Delaware,3390230025,Top,33.48,0.01
112988,13-12-2016,12:18:00,200000110,Tim,Jones,Kansas,2588421965,Commode Cover,15.84,0
112987,13-12-2016,12:17:00,100000148,Madeleine,Ogden,Virginia,2178891798,Hand Towel,18.17,0.05
112986,13-12-2016,12:17:00,100000873,Chloe,McDonald,Oklahoma,9916068026,Gowns/Pajamas,118.14,0
112985,13-12-2016,12:16:00,300000612,Emily,Ince,Texas,2430071492,Dust Ruffle,41.86,0.07
112984,13-12-2016,12:15:00,200000632,Nicholas,Allan,Missouri,6648383061,Long Slip,27.86,0.03
112983,13-12-2016,12:12:00,100000157,Anthony,Cornish,Michigan,4398051135,Bra,6,0.03
112982,13-12-2016,12:12:00,100000626,Lily,Hudson,Indiana,3962085980,Sleeper,61.38,0.03
112981,13-12-2016,12:10:00,300000729,James,Quinn,Delaware,4327321762,Dress,69.75,0.02
112980,13-12-2016,12:10:00,100000656,Dylan,Smith,New Mexico,2524845521,Gown & Robe Set,105.6,0.03
112979,13-12-2016,12:10:00,400000470,James,White,New Hampshire,9873264896,Hat,10.89,0.08
112978,13-12-2016,12:08:00,300000550,Fiona,Young,Iowa,8262662751,Suit,109.89,0.09
112977,13-12-2016,12:08:00,100000809,Dylan,Mathis,Colorado,7841340144,Shirt,29.4,0.03
112976,13-12-2016,12:08:00,200000579,James,Glover,Oregon,1737807900,Tie,68.64,0.03
112975,13-12-2016,12:07:00,400000758,Julia,McDonald,Arkansas,1489444777,Short Gown,131.12,0.05
112974,13-12-2016,12:07:00,100000178,Dan,Piper,California,9166887914,Sweater,95.76,0.06
112973,13-12-2016,12:07:00,100000346,Joseph,Buckland,Massachusetts,9873264896,Hat,10.89,0.01
112972,13-12-2016,12:06:00,100000316,Mary,Carr,Delaware,7463357829,Infant 2 Piece Set,49.8,0.01
112971,13-12-2016,12:05:00,100000444,Melanie,Nash,Georgia,7463357829,Infant 2 Piece Set,49.8,0.07
112970,13-12-2016,12:05:00,100000882,Piers,Simpson,Alabama,1737807900,Tie,68.64,0.06
112969,13-12-2016,12:02:00,100000643,Alison,Parsons,Hawaii,7425260271,Mattress Cover,35.44,0.07
112968,13-12-2016,12:02:00,200000586,Dylan,Piper,Utah,3305177499,Coveralls (long sleeve),95.88,0
112967,13-12-2016,12:02:00,200000384,Bella,Bailey,Maine,3452086694,Bra,38.87,0
112966,13-12-2016,00:00:00,100000172,Nicholas,Greene,Washington,2020397001,Men's Pajama Set,23.1,0
112965,13-12-2016,11:58:00,100000657,Emily,Reid,South Dakota,4291344502,Long Overalls,55.62,0.07
112964,13-12-2016,11:58:00,100000316,Mary,Carr,Delaware,3750666773,Waterbed Sheet,79.8,0.01
112963,13-12-2016,11:56:00,200000482,Justin,Graham,Arizona,8586814459,Gown & Robe Set,65.64,0.01
112962,13-12-2016,11:55:00,200000361,Charles,Tucker,North Carolina,5480721202,Shirt,67.83,0.09
112961,13-12-2016,11:54:00,100000679,Yvonne,Lambert,Massachusetts,3390230025,Top,33.48,0.07
112960,13-12-2016,11:50:00,100000130,Alison,MacLeod,Pennsylvani,8619953091,Pillowcase,18.96,0.02
112959,13-12-2016,11:49:00,300000496,Julia,Chapman,Indiana,3795753080,Jeans,38.1,0.03
112958,13-12-2016,11:48:00,300000687,Tim,Vance,Texas,2524845521,Gown & Robe Set,105.6,0.1
112957,13-12-2016,11:47:00,100000840,Gavin,Forsyth,Tennessee,8269421724,Long Overalls,124.75,0.06
112956,13-12-2016,11:46:00,200000339,Theresa,Slater,Massachusetts,3123824581,Sweatpants,43.89,0.1
112955,13-12-2016,11:43:00,300000430,Amy,Welch,Vermont,5997626126,Coat/Jacket,39.55,0.08
112954,13-12-2016,11:43:00,100000216,Nathan,Turner,Arkansas,1319286996,Gowns/Pajamas,47.43,0.01
112953,13-12-2016,11:41:00,300000814,James,Newman,Hawaii,1160651321,Coat,93.9,0.01
112952,13-12-2016,11:41:00,200000803,Jason,Clark,North Dakota,9223468295,Bath Mat,23.88,0.03
112951,13-12-2016,11:40:00,100000771,Joe,Short,New Hampshire,7841340144,Shirt,29.4,0.06
112950,13-12-2016,11:40:00,200000763,William,Lyman,Oklahoma,5857761910,Gowns/Pajamas,28.14,0.08
112949,13-12-2016,11:39:00,100000064,Bernadette,Gibson,South Carolina,2695940506,Sweater,59.4,0.05
112948,13-12-2016,11:38:00,100000878,Felicity,Metcalfe,Florida,2695940506,Sweater,59.4,0.03
112947,13-12-2016,11:38:00,300000597,Julian,Lyman,Arizona,3495221948,Suit & 2 pc Dress,38.12,0.01
112946,13-12-2016,11:37:00,100000906,Caroline,Robertson,Illinoi,8694351166,Chair Cover,38.87,0
112945,13-12-2016,11:34:00,100000781,Sonia,Welch,Ohio,5509524170,Couch Cover,86.68,0.02
112944,13-12-2016,11:30:00,200000700,Sam,Ball,North Dakota,6265788387,Commode Cover,58.1,0.01
112943,13-12-2016,11:30:00,200000076,Michael,Hemmings,Arizona,4574639519,Jeans,14.5,0.02
112942,13-12-2016,11:29:00,400000113,Tim,Hardacre,New York,5480721202,Shirt,67.83,0.03
112941,13-12-2016,11:27:00,200000659,Stewart,Poole,Washington,2430071492,Dust Ruffle,41.86,0.09
112940,13-12-2016,11:26:00,100000219,Alexander,Ince,West Virginia,1737807900,Tie,68.64,0.04
112939,13-12-2016,11:25:00,100000286,Ruth,Lambert,Idaho,6265788387,Commode Cover,58.1,0.08
112938,13-12-2016,11:23:00,100000195,Amanda,Young,North Dakota,6697166886,Coat,159.8,0.09
112937,13-12-2016,11:21:00,200000684,Leonard,Nash,Kentucky,8262662751,Suit,109.89,0.08
112936,13-12-2016,11:20:00,200000261,Nathan,Howard,Missouri,1988250904,Coat,74.16,0.05
112935,13-12-2016,11:19:00,400000517,Carol,Rutherford,Wisconsin,3382973348,Top,81.76,0.09
112934,13-12-2016,11:18:00,100000858,Simon,Baker,Minnesota,1737807900,Tie,68.64,0.07
112933,13-12-2016,11:18:00,100000694,Michael,Cameron,Alabama,5187373849,Short Slip,12.87,0.04
112932,13-12-2016,11:17:00,200000747,Peter,Gibson,Oregon,1319286996,Gowns/Pajamas,47.43,0.07
112931,13-12-2016,11:13:00,100000878,Felicity,Metcalfe,Florida,5145202479,Crib Sheet,9.9,0.03
112930,13-12-2016,11:13:00,100000091,Blake,Reid,Alabama,7690258628,Baby Blanket,21.93,0.01
112929,13-12-2016,11:12:00,100000326,Felicity,North,Kentucky,8262662751,Suit,109.89,0.07
112928,13-12-2016,11:10:00,200000912,Brian,Bower,Rhode Island,1082405301,Blazer,119.76,0.1
112927,13-12-2016,11:09:00,300000815,Pippa,Robertson,Massachusetts,3819369487,Dish Towel,7.84,0.03
112926,13-12-2016,11:09:00,100000885,Vanessa,Manning,Maryland,5736433915,Mattress Cover,65.78,0.07
112925,13-12-2016,11:07:00,100000328,Megan,Tucker,Massachusetts,7841340144,Shirt,29.4,0.08
112924,13-12-2016,11:06:00,200000389,Leonard,Thomson,Florida,9280265561,Coat/Jacket,59.85,0
112923,13-12-2016,11:01:00,100000383,Jasmine,Oliver,Louisiana,9195451761,Hand Towel,51.66,0
112922,13-12-2016,11:01:00,100000249,Brandon,Bower,South Dakota,6661671897,Swimwear,50.83,0.04
112921,13-12-2016,10:57:00,100000344,Anna,Miller,South Dakota,4924918902,T-shirt,62.79,0.03
112920,13-12-2016,10:57:00,200000457,Samantha,Mackay,South Carolina,5145202479,Crib Sheet,9.9,0.01
112919,13-12-2016,10:57:00,100000305,Kevin,Springer,Rhode Island,8262662751,Suit,109.89,0.02
112918,13-12-2016,10:56:00,100000881,Joan,Nash,Pennsylvani,8068199275,Slacks,87.78,0.07
112917,13-12-2016,10:55:00,200000644,Tim,Marshall,New Hampshire,9195451761,Hand Towel,51.66,0.09
112916,13-12-2016,10:54:00,300000634,Heather,Mackay,New York,1336619171,Slacks,63.84,0.04
112915,13-12-2016,10:54:00,100000558,Jan,Sanderson,Idaho,9223468295,Bath Mat,23.88,0.03
112914,13-12-2016,10:53:00,200000548,Emily,King,Minnesota,7690258628,Baby Blanket,21.93,0.09
112913,13-12-2016,10:53:00,100000146,Andrew,Gray,California,2020397001,Men's Pajama Set,23.1,0.04
112912,13-12-2016,10:49:00,100000322,Alison,Lambert,Delaware,9538578209,Dress,87.36,0
112911,13-12-2016,10:49:00,200000608,Adrian,Wright,Arizona,1625450539,Dress,54.89,0
112910,13-12-2016,10:48:00,100000873,Chloe,McDonald,Oklahoma,3890778939,Suit & 2 pc Dress,125.16,0
112909,13-12-2016,10:47:00,100000746,Ava,Gibson,Kentucky,7010679527,Blanket,63.84,0.03
112908,13-12-2016,10:46:00,200000039,Luke,Martin,North Dakota,3750666773,Waterbed Sheet,79.8,0.04
112907,13-12-2016,10:43:00,200000362,Joshua,Underwood,Wyomin,9223468295,Bath Mat,23.88,0
112906,13-12-2016,10:43:00,100000922,Sally,Glover,Virginia,4398051135,Bra,6,0.08
112905,13-12-2016,10:42:00,200000493,Jacob,Forsyth,Arizona,6661671897,Swimwear,50.83,0.07
112904,13-12-2016,10:42:00,100000133,Ruth,Bower,North Carolina,2926937052,Washcloth,10.78,0.04
112903,13-12-2016,10:42:00,400000639,Peter,Miller,Oklahoma,8143229140,Shower Shoes,27.86,0.04
112902,13-12-2016,10:40:00,200000661,Lucas,Abraham,Louisiana,8948840620,Gloves,19.8,0
112901,13-12-2016,10:39:00,200000661,Lucas,Abraham,Louisiana,1082405301,Blazer,119.76,0
112900,13-12-2016,10:35:00,100000306,Phil,Grant,Vermont,7833392032,Skirt,55.86,0.09
112899,13-12-2016,10:35:00,100000205,Anna,Lee,Maine,2248992375,Sweater,61.38,0.05
112898,13-12-2016,10:35:00,200000631,Sean,Lyman,Colorado,5187373849,Short Slip,12.87,0.04
112897,13-12-2016,10:35:00,300000428,Diana,Bower,Ohio,3390230025,Top,33.48,0.01
112896,13-12-2016,10:34:00,100000577,Yvonne,Randall,Michigan,8948840620,Gloves,19.8,0.1
112895,13-12-2016,10:34:00,100000500,Grace,Stewart,South Carolina,3135576553,Underwear,5.88,0.1
112894,13-12-2016,10:33:00,200000670,Richard,Carr,Louisiana,3962085980,Sleeper,61.38,0.05
112893,13-12-2016,10:32:00,100000123,Harry,Short,New Mexico,9223468295,Bath Mat,23.88,0.09
112892,13-12-2016,10:32:00,300000685,Caroline,Ross,New Hampshire,3135576553,Underwear,5.88,0.08
112891,13-12-2016,10:31:00,100000089,Michelle,Ellison,Pennsylvani,8864799421,Valance,31.8,0.03
112890,13-12-2016,10:30:00,100000190,Vanessa,Avery,South Dakota,4291344502,Long Overalls,55.62,0.05
112889,13-12-2016,10:26:00,200000191,Jason,Fisher,Utah,5480721202,Shirt,67.83,0.03
112888,13-12-2016,10:24:00,300000633,Piers,Miller,Alaska,5145202479,Crib Sheet,9.9,0.08
112887,13-12-2016,10:23:00,100000277,Maria,Arnold,Kentucky,3452086694,Bra,38.87,0.01
112886,13-12-2016,10:23:00,100000456,Amanda,Ball,Illinoi,8058527540,Jeans,35.91,0.04
112885,13-12-2016,10:23:00,300000735,John,Anderson,Arizona,2524845521,Gown & Robe Set,105.6,0.09
112884,13-12-2016,10:22:00,200000904,Ryan,Gray,West Virginia,2926937052,Washcloth,10.78,0.1
112883,13-12-2016,10:22:00,300000074,Oliver,Simpson,California,8864799421,Valance,31.8,0.09
112882,13-12-2016,10:21:00,100000628,Rose,Davies,Texas,5480721202,Shirt,67.83,0.08
112881,13-12-2016,10:20:00,300000736,Anne,Butler,Connecticut,9195451761,Hand Towel,51.66,0.1
112880,13-12-2016,10:20:00,100000028,Alison,Fisher,Nebraska,6661671897,Swimwear,50.83,0.02
112879,13-12-2016,10:19:00,100000175,Max,Stewart,Missouri,3795753080,Jeans,38.1,0.06
112878,13-12-2016,10:16:00,200000417,Andrew,Murray,Louisiana,5608950888,Suit & 2 pc Dress,112.35,0.03
112877,13-12-2016,10:15:00,100000695,Penelope,Forsyth,Washington,3750666773,Waterbed Sheet,79.8,0.04
112876,13-12-2016,10:12:00,300000411,Edward,Dowd,California,5310615417,Tie,41.79,0.03
112875,13-12-2016,10:09:00,100000248,James,Miller,Georgia,8713824671,Infant 2 Piece Set,48.6,0.1
112874,13-12-2016,10:08:00,100000231,Audrey,McGrath,North Dakota,3123824581,Sweatpants,43.89,0.05
112873,13-12-2016,10:05:00,100000858,Simon,Baker,Minnesota,6660530324,Washcloth,35.14,0.07
112872,13-12-2016,10:04:00,200000414,Sebastian,Langdon,Alabama,6228611532,Valance,47.76,0.06
112871,13-12-2016,10:04:00,100000122,Jacob,Payne,Alabama,6988128169,Handbag,25.44,0
112870,13-12-2016,10:02:00,100000197,Blake,Ross,Delaware,2782517448,Belt,45.77,0.07
112869,13-12-2016,10:02:00,100000061,Kylie,Howard,Minnesota,3305177499,Coveralls (long sleeve),95.88,0.1
112868,13-12-2016,10:01:00,100000093,Dan,Peake,South Carolina,1893735141,Socks,115.5,0.02
112867,13-12-2016,00:00:00,200000072,Angela,Roberts,Oklahoma,2963300774,Sweatshirt,75.81,0.09
112866,13-12-2016,00:00:00,100000209,Christian,Sharp,Kansas,3305177499,Coveralls (long sleeve),95.88,0.04
112865,13-12-2016,00:00:00,100000383,Jasmine,Oliver,Louisiana,2557931901,Short Gown,47.76,0
112864,13-12-2016,09:57:00,300000021,Boris,Johnston,Nebraska,3305177499,Coveralls (long sleeve),95.88,0.08
112863,13-12-2016,09:56:00,200000071,Dan,Mills,Kansas,8624682735,Coat,77.77,0.02
112862,13-12-2016,09:56:00,100000087,Jack,White,Indiana,8864799421,Valance,31.8,0.06
112861,13-12-2016,09:55:00,100000143,Luke,Ball,Wisconsin,9730446421,Blazer,103.3,0.05
112860,13-12-2016,09:55:00,100000477,Chloe,MacLeod,Wyomin,7425260271,Mattress Cover,35.44,0.09
112859,13-12-2016,09:53:00,100000890,Piers,Peake,Connecticut,3126356136,Formal Dress,99.9,0
112858,13-12-2016,09:51:00,200000462,Paul,Martin,Maryland,4574639519,Jeans,14.5,0.03
112857,13-12-2016,09:46:00,200000033,Grace,Chapman,Minnesota,7010679527,Blanket,63.84,0.07
112856,13-12-2016,09:44:00,200000506,Harry,Payne,Georgia,9730446421,Blazer,103.3,0.03
112855,13-12-2016,09:42:00,100000291,Wanda,Quinn,North Carolina,6991736764,Pillow Sham,19.8,0.08
112854,13-12-2016,09:41:00,100000568,Oliver,Hudson,Maine,2113413915,Shorts,59.33,0.09
112853,13-12-2016,09:41:00,200000700,Sam,Ball,North Dakota,8864799421,Valance,31.8,0.01
112852,13-12-2016,09:40:00,100000134,Owen,Powell,California,3305177499,Coveralls (long sleeve),95.88,0.02
112851,13-12-2016,09:33:00,300000468,Jasmine,Allan,Montan,6548962456,Dust Ruffle,65.79,0.01
112850,13-12-2016,09:33:00,200000903,Jake,Peters,Georgia,7841340144,Shirt,29.4,0.1
112849,13-12-2016,09:33:00,100000011,Dominic,Lewis,Alaska,6511971572,Sleeping Bag,47.88,0.02
112848,13-12-2016,09:32:00,300000815,Pippa,Robertson,Massachusetts,5127562193,Robe,95.76,0.03
112847,13-12-2016,09:32:00,100000871,Joshua,Kelly,South Dakota,4391642886,Men's Pajama Set,83.79,0.05
112846,13-12-2016,09:28:00,100000860,Rebecca,Ross,Texas,1319286996,Gowns/Pajamas,47.43,0.05
112845,13-12-2016,09:25:00,100000034,Jake,Wilson,Montan,2524845521,Gown & Robe Set,105.6,0
112844,13-12-2016,09:23:00,100000313,Jessica,Piper,California,7270957383,Scarf,29.85,0.01
112843,13-12-2016,09:22:00,100000308,John,Campbell,Idaho,2491559336,Jeans,104.79,0.05
112842,13-12-2016,09:19:00,200000506,Harry,Payne,Georgia,9538578209,Dress,87.36,0.03
112841,13-12-2016,09:17:00,100000724,Una,Blake,Texas,8713824671,Infant 2 Piece Set,48.6,0.04
112840,13-12-2016,09:16:00,100000327,Dominic,Miller,Hawaii,9166887914,Sweater,95.76,0.06
112839,13-12-2016,09:16:00,200000833,Benjamin,King,Iowa,1489444777,Short Gown,131.12,0.07
112838,13-12-2016,09:15:00,200000040,Gavin,Pullman,Massachusetts,6182400847,Blazer,26.88,0.01
112837,13-12-2016,09:15:00,100000309,Alexander,Edmunds,Connecticut,7270957383,Scarf,29.85,0.02
112836,13-12-2016,09:14:00,200000801,Karen,MacDonald,South Dakota,4327321762,Dress,69.75,0.07
112835,13-12-2016,09:14:00,200000017,Grace,Hill,North Carolina,4327321762,Dress,69.75,0.03
112834,13-12-2016,09:13:00,100000249,Brandon,Bower,South Dakota,6182617964,Long Gown,97.11,0.04
112833,13-12-2016,09:12:00,400000450,Jake,Cornish,Arizona,6648383061,Long Slip,27.86,0.08
112832,13-12-2016,09:12:00,200000438,Colin,Howard,Oregon,3305177499,Coveralls (long sleeve),95.88,0.03
112831,13-12-2016,09:06:00,100000723,Justin,Campbell,Texas,5187883584,Dish Towel,49.5,0.03
112830,13-12-2016,09:06:00,300000530,Chloe,Hill,Maine,3390230025,Top,33.48,0.05
112829,13-12-2016,09:05:00,200000105,Stephen,Ross,Wisconsin,5997626126,Coat/Jacket,39.55,0
112828,13-12-2016,09:01:00,100000445,Rose,Hodges,New Hampshire,5857761910,Gowns/Pajamas,28.14,0.02
112827,13-12-2016,00:00:00,300000768,Tracey,Clark,Nevada,4584868492,T-shirt,61.38,0.02
112826,13-12-2016,08:59:00,100000827,Amy,Buckland,New Hampshire,7833392032,Skirt,55.86,0.08
112825,13-12-2016,08:54:00,100000707,David,Graham,Iowa,2178891798,Hand Towel,18.17,0.1
112824,13-12-2016,08:54:00,300000073,Hannah,White,Indiana,8586814459,Gown & Robe Set,65.64,0.05
112823,13-12-2016,08:51:00,200000631,Sean,Lyman,Colorado,1303837083,Suit,19.4,0.04
112822,13-12-2016,08:51:00,100000709,Angela,Lawrence,Washington,3819369487,Dish Towel,7.84,0.02
112821,13-12-2016,08:49:00,100000344,Anna,Miller,South Dakota,5480721202,Shirt,67.83,0.03
112820,13-12-2016,08:48:00,100000320,Ryan,Morrison,Indiana,6265788387,Commode Cover,58.1,0.08
112819,13-12-2016,08:47:00,100000341,Jasmine,Greene,New Mexico,2491559336,Jeans,104.79,0.06
112818,13-12-2016,08:42:00,100000235,Jessica,James,Arkansas,5145202479,Crib Sheet,9.9,0.04
112817,13-12-2016,08:38:00,100000680,Ruth,Short,Arkansas,9280265561,Coat/Jacket,59.85,0.03
112816,13-12-2016,08:37:00,400000721,James,Dowd,Mississippi,3962085980,Sleeper,61.38,0
112815,13-12-2016,08:36:00,200000008,Lisa,Knox,Oregon,2430071492,Dust Ruffle,41.86,0.06
112814,13-12-2016,08:32:00,400000513,Amy,Wilkins,Minnesota,6917448328,Socks,8.82,0.02
112813,13-12-2016,08:32:00,100000444,Melanie,Nash,Georgia,9730446421,Blazer,103.3,0.07
112812,13-12-2016,08:32:00,200000658,John,Payne,Nevada,2248992375,Sweater,61.38,0.07
112811,13-12-2016,08:31:00,100000773,Austin,Lee,Oklahoma,5857761910,Gowns/Pajamas,28.14,0.1
112810,13-12-2016,08:30:00,100000875,Jason,MacLeod,Alaska,4574639519,Jeans,14.5,0.06
112809,13-12-2016,08:30:00,100000825,Jason,Berry,Alabama,1284609276,Sweater,95.76,0.01
112808,13-12-2016,08:30:00,100000135,Piers,King,Maryland,5997626126,Coat/Jacket,39.55,0.03
112807,13-12-2016,08:29:00,100000294,Brandon,Morgan,Mississippi,5187373849,Short Slip,12.87,0.01
112806,13-12-2016,08:28:00,100000788,Kylie,Lawrence,Pennsylvani,9873264896,Hat,10.89,0.08
112805,13-12-2016,08:28:00,400000115,Ruth,Oliver,Maryland,1303837083,Suit,19.4,0.1
112804,13-12-2016,08:27:00,100000121,Ian,Slater,Alabama,2153011099,Gown & Robe Set,99.8,0.1
112803,13-12-2016,08:26:00,100000796,Tracey,Ogden,Michigan,1319286996,Gowns/Pajamas,47.43,0.03
112802,13-12-2016,08:26:00,200000210,Blake,Rutherford,Nevada,2588421965,Commode Cover,15.84,0.07
112801,13-12-2016,08:25:00,100000156,Charles,Roberts,Florida,5509524170,Couch Cover,86.68,0.06
112800,13-12-2016,08:21:00,200000856,William,McLean,South Carolina,4584868492,T-shirt,61.38,0.05
112799,13-12-2016,08:18:00,200000537,Rebecca,Simpson,Wyomin,5857761910,Gowns/Pajamas,28.14,0.09
112798,13-12-2016,08:18:00,100000707,David,Graham,Iowa,2248992375,Sweater,61.38,0.1
112797,13-12-2016,08:17:00,200000210,Blake,Rutherford,Nevada,1625450539,Dress,54.89,0.07
112796,13-12-2016,08:14:00,100000452,Peter,Quinn,Washington,5127562193,Robe,95.76,0.07
112795,13-12-2016,08:14:00,100000884,Lisa,Turner,New Mexico,9166887914,Sweater,95.76,0.1
112794,13-12-2016,08:11:00,100000220,Maria,Simpson,Arkansas,8713824671,Infant 2 Piece Set,48.6,0.09
112793,13-12-2016,08:11:00,100000618,Andrew,Wright,Wyomin,3819369487,Dish Towel,7.84,0.08
112792,13-12-2016,08:07:00,300000530,Chloe,Hill,Maine,4538875409,Couch Cover,79.8,0.05
112791,13-12-2016,08:07:00,100000656,Dylan,Smith,New Mexico,6962492078,Bath Mat,37.31,0.03
112790,13-12-2016,08:07:00,100000122,Jacob,Payne,Alabama,8213207925,Underwear & Boxers,23.76,0
112789,13-12-2016,08:06:00,100000132,James,Marshall,Rhode Island,8058527540,Jeans,35.91,0.04
112788,13-12-2016,08:06:00,200000523,Adam,Gill,Wisconsin,2248992375,Sweater,61.38,0
112787,13-12-2016,08:05:00,100000096,Joshua,Slater,Hawaii,3819369487,Dish Towel,7.84,0.03
112786,13-12-2016,08:04:00,100000181,Mary,Watson,Missouri,2782517448,Belt,45.77,0.08
112785,13-12-2016,08:02:00,200000712,Gordon,Simpson,Georgia,7645689457,Apron,9.48,0.06
112784,13-12-2016,07:59:00,100000153,Elizabeth,Oliver,New Jersey,8262662751,Suit,109.89,0.05
112783,13-12-2016,07:58:00,100000273,Jake,Skinner,Nebraska,3890778939,Suit & 2 pc Dress,125.16,0.01
112782,13-12-2016,07:57:00,400000759,Neil,James,Virginia,2113413915,Shorts,59.33,0.01
112781,13-12-2016,07:57:00,200000018,Samantha,Coleman,Minnesota,9280265561,Coat/Jacket,59.85,0.04
112780,13-12-2016,07:56:00,100000292,Karen,Glover,Oklahoma,8624682735,Coat,77.77,0.05
112779,13-12-2016,07:55:00,300000597,Julian,Lyman,Arizona,1489444777,Short Gown,131.12,0.01
112778,13-12-2016,07:54:00,100000224,Christian,Baker,South Dakota,3123824581,Sweatpants,43.89,0.03
112777,13-12-2016,07:54:00,100000255,Diane,Henderson,Kansas,2524845521,Gown & Robe Set,105.6,0.1
112776,13-12-2016,07:52:00,100000743,Jan,Underwood,North Carolina,3390230025,Top,33.48,0.07
112775,13-12-2016,07:52:00,100000219,Alexander,Ince,West Virginia,7645888340,Bath Mat,5.6,0.04
112774,13-12-2016,07:52:00,100000124,John,Black,Texas,5857761910,Gowns/Pajamas,28.14,0.05
112773,13-12-2016,07:51:00,100000119,Vanessa,Lyman,Connecticut,5736433915,Mattress Cover,65.78,0.01
112772,13-12-2016,07:48:00,400000720,William,Grant,Wisconsin,5127562193,Robe,95.76,0.04
112771,13-12-2016,07:48:00,100000304,Andrea,Jackson,Mississippi,9313710898,Dish Towel,32.23,0.07
